FILIAL_CRU;UNIDADE_EMP;BOLETIM_CRB;TANQUE_CRU;AMOSTRA_CRU;DATA_CRB;PROCEDENCIA_CRB;NF_CRB;VOLUME_CRB;CALCIO_CRU;CRIOSCOPIA_CRU;REDUTASE_CRU;GORDURA_CRU;FORNECDEST_CRU;TEMPERATURA_CRU;SIF_EMP;TIPOLEITE_CRB;SIF_CRB;DESTINO_CRU;PESO_CRB;PH_CRU;DENSIDADE_CRU;EST_CRU;ESD_CRU;ACIDEZ_CRU;PROVALCOOL_CRU;FORMOL_CRU;UREIA_CRU;PROT_CRU;ALCOOL_CRU;LACT_CRU;CGMP_CRU;ANALISTAS
1;PATROCINIO PAULISTA;100923;5;5;01/01/2023;UBERABA;24550;4128;1.24;0.55;02:00;3.7;224;4.7;2379;INTEGRAL;844;SILO;38620;6.78;1030.6;12.35;8.65;15;P;;57;;;;30;LORRANA
1;PATROCINIO PAULISTA;100924;1;1;02/01/2023;LAGOA SANTA;599;11322;1.27;0.539;02:30;3.69;224;4.8;2379;SEMIDESNATADO;4118;SILO;58040;6.75;1030.8;12.39;8.7;15;P;;39;;;;30;LORRANA
1;PATROCINIO PAULISTA;100924;2;2;02/01/2023;LAGOA SANTA;599;11322;1.20;0.538;02:30;3.67;224;5.6;2379;SEMIDESNATADO;4118;SILO;58040;6.7;1031.8;12.61;8.94;16;P;;40;;;;30;LORRANA
1;PATROCINIO PAULISTA;100924;3;3;02/01/2023;LAGOA SANTA;599;11322;1.23;0.538;02:30;3.64;224;5.3;2379;SEMIDESNATADO;4118;SILO;58040;6.73;1031.4;12.48;8.84;15;P;;39;;;;30;LORRANA
1;PATROCINIO PAULISTA;100925;1;1;02/01/2023;MONTE CASTELO;19737;8692;1.29;0.535;04:00;3.9;218;5.4;2379;INTEGRAL;2133;SILO;81420;6.79;1030.6;12.59;8.69;15;P;;32;;;;30;LORRANA
1;PATROCINIO PAULISTA;100925;2;2;02/01/2023;MONTE CASTELO;19737;8692;1.24;0.538;04:00;3.7;218;5.3;2379;INTEGRAL;2133;SILO;81420;6.75;1031.6;12.6;8.9;16;P;;34;;;;30;LORRANA
1;PATROCINIO PAULISTA;100925;3;3;02/01/2023;MONTE CASTELO;19737;8692;1.26;0.537;04:25;3.85;218;4.8;2379;INTEGRAL;2133;SILO;81420;6.78;1031.6;12.78;8.93;15;P;;32;;;;30;LORRANA
1;PATROCINIO PAULISTA;100925;4;4;02/01/2023;MONTE CASTELO;19737;8692;1.28;0.538;04:25;3.65;218;4.8;2379;SEMIDESNATADO;2133;SILO;81420;6.78;1031.6;12.54;8.89;15;P;;32;;;;30;LORRANA
1;PATROCINIO PAULISTA;100925;5;5;02/01/2023;MONTE CASTELO;19737;8692;1.23;0.538;04:25;3.65;218;5.1;2379;SEMIDESNATADO;2133;SILO;81420;6.72;1031.8;12.59;8.94;16;P;;34;;;;30;LORRANA
1;PATROCINIO PAULISTA;100925;6;6;02/01/2023;MONTE CASTELO;19737;8692;1.25;0.538;04:25;3.72;218;4.9;2379;INTEGRAL;2133;SILO;81420;6.72;1031.6;12.62;8.9;15;P;;33;;;;30;LORRANA
1;PATROCINIO PAULISTA;100926;1;1;02/01/2023;FRUTAL;16873;5671;1.21;0.539;04:00;3.7;225;5;2379;INTEGRAL;1784;SILO;36340;6.7;1031;12.45;8.75;16;P;;34;;;;30;LORRANA
1;PATROCINIO PAULISTA;100926;2;2;02/01/2023;FRUTAL;16873;5671;1.28;0.541;04:00;3.27;225;6.6;2379;DESNATADO;1784;SILO;36340;6.72;1031;11.93;8.66;16;P;;33;;;;30;LORRANA
1;PATROCINIO PAULISTA;100926;3;3;02/01/2023;FRUTAL;16873;5671;1.22;0.541;04:15;3.67;225;5.1;2379;SEMIDESNATADO;1784;SILO;36340;6.73;1031;12.41;8.74;16;P;;33;;;;30;LORRANA
1;PATROCINIO PAULISTA;100927;1;1;02/01/2023;LACTOUNA;13840;11267;1.23;0.535;05:00;3.5;218;5.7;2379;SEMIDESNATADO;3908;SILO;54090;6.72;1030.6;12.11;8.61;16;P;N;39;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100927;2;2;02/01/2023;LACTOUNA;13840;11267;1.26;0.534;05:00;3.53;218;5.4;2379;SEMIDESNATADO;3908;SILO;54090;6.7;1030.6;12.15;8.62;16;P;N;41;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100927;3;3;02/01/2023;LACTOUNA;13840;11267;1.24;0.533;04:00;3.5;218;4.6;2379;SEMIDESNATADO;3908;SILO;54090;6.7;1030.2;12.01;8.51;16;P;N;39;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100928;1;1;02/01/2023;FAZENDA 2;25916;2991;1.25;0.535;06:00;3.9;226;5.6;2379;INTEGRAL;2379;SILO;26730;6.73;1031;12.69;8.79;16;P;;41;;;;30;LORRANA
1;PATROCINIO PAULISTA;100928;2;2;02/01/2023;FAZENDA 2;25916;2991;1.22;0.536;06:00;3.9;226;5.4;2379;INTEGRAL;2379;SILO;26730;6.74;1031.4;12.79;8.89;16;P;;42;;;;30;LORRANA
1;PATROCINIO PAULISTA;100928;3;3;02/01/2023;FAZENDA 2;25916;2991;1.24;0.537;05:00;3.9;226;4.8;2379;INTEGRAL;2379;SILO;26730;6.74;1031.2;12.74;8.84;16;P;;39;;;;30;LORRANA
1;PATROCINIO PAULISTA;100928;4;4;02/01/2023;FAZENDA 2;25916;2991;1.22;0.545;05:15;3.9;226;4.5;2379;INTEGRAL;2379;SILO;26730;6.7;1031.6;12.84;8.94;16;P;;38;;;;30;LORRANA
1;PATROCINIO PAULISTA;100929;1;1;02/01/2023;CARMO DA MATA;3991;5676;1.30;0.542;03:30;3.35;218;5.4;2379;DESNATADO;415;SILO;36450;6.76;1030.6;11.93;8.58;15;P;;33;;;;30;BRUNO
1;PATROCINIO PAULISTA;100929;2;2;02/01/2023;CARMO DA MATA;3991;5676;1.25;0.54;03:30;3.48;218;7.8;2379;SEMIDESNATADO;415;SILO;36450;6.77;1030.8;12.14;8.66;16;P;;30;;;;30;BRUNO
1;PATROCINIO PAULISTA;100929;3;3;02/01/2023;CARMO DA MATA;3991;5676;1.21;0.551;04:00;3.26;218;6;2379;DESNATADO;415;SILO;36450;6.8;1030.6;11.82;8.56;16;P;;38;;;;30;BRUNO
1;PATROCINIO PAULISTA;100930;1;1;02/01/2023;GUARDA MOR;6188;11647;1.30;0.535;03:00;3.81;226;6.1;2379;INTEGRAL;1588;SILO;58050;6.77;1030.4;12.43;8.62;15;P;;35;;;;30;BRUNO
1;PATROCINIO PAULISTA;100930;2;2;02/01/2023;GUARDA MOR;6188;11647;1.24;0.538;03:00;3.74;226;5;2379;INTEGRAL;1588;SILO;58050;6.73;1030.4;12.35;8.61;16;P;;36;;;;30;BRUNO
1;PATROCINIO PAULISTA;100930;3;3;02/01/2023;GUARDA MOR;6188;11647;1.31;0.539;03:00;3.8;226;5.3;2379;INTEGRAL;1588;SILO;58050;6.75;1030.2;12.37;8.57;16;P;;36;;;;30;BRUNO
1;PATROCINIO PAULISTA;100931;1;1;02/01/2023;VERDE CAMPO;587366;29733;1.30;0.549;05:00;0.27;223;5.3;2379;DESNATADO;4128;SILO;48840;6.75;1033.2;8.88;8.61;15;P;N;33;;N;;30;BRUNO
1;PATROCINIO PAULISTA;100932;1;1;02/01/2023;SANTO ANTONIO DA PLATINA;7150;10652;1.21;0.539;04:00;3.8;226;5.3;2379;INTEGRAL;871;SILO;54290;6.72;1030.4;12.42;8.62;15;P;;34;;;;30;BRUNO
1;PATROCINIO PAULISTA;100932;2;2;02/01/2023;SANTO ANTONIO DA PLATINA;7150;10652;1.29;0.54;04:00;3.8;226;6.1;2379;INTEGRAL;871;SILO;54290;6.7;1030.6;12.47;8.67;16;P;;33;;;;30;BRUNO
1;PATROCINIO PAULISTA;100932;3;3;02/01/2023;SANTO ANTONIO DA PLATINA;7150;10652;1.30;0.545;04:00;3.8;226;5.8;2379;INTEGRAL;871;SILO;54290;6.75;1030.4;12.42;8.62;15;P;;34;;;;30;BRUNO
1;PATROCINIO PAULISTA;100933;1;1;02/01/2023;FAZENDA 4;25918;2379;1.24;0.539;06:00;3.55;226;6.2;2379;SEMIDESNATADO;2379;SILO;12980;6.78;1032;12.52;8.97;15;P;;45;;;;30;EDSON
1;PATROCINIO PAULISTA;100933;2;2;02/01/2023;FAZENDA 4;25918;2379;1.28;0.541;04:30;3.59;226;6.8;2379;SEMIDESNATADO;2379;SILO;12980;6.79;1032;12.57;8.98;15;P;;45;;;;30;EDSON
1;PATROCINIO PAULISTA;100934;1;1;02/01/2023;FAZENDA 4;25919;3431;1.23;0.538;04:00;3.56;226;10.7;2379;SEMIDESNATADO;2379;SILO;19170;6.75;1030.6;12.18;8.62;16;P;;33;;;;30;BRUNO, EDSON
1;PATROCINIO PAULISTA;100934;2;2;02/01/2023;FAZENDA 4;25919;3431;1.21;0.535;04:00;3.73;226;10.6;2379;INTEGRAL;2379;SILO;19170;6.8;1030.8;12.44;8.71;15;P;;32;;;;30;BRUNO, EDSON
1;PATROCINIO PAULISTA;100934;3;3;02/01/2023;FAZENDA 4;25919;3431;1.30;0.535;04:00;3.71;226;10.4;2379;INTEGRAL;2379;SILO;19170;6.8;1030.6;12.36;8.65;15;P;;32;;;;30;BRUNO, EDSON
1;PATROCINIO PAULISTA;100935;1;1;02/01/2023;PARANAIBA;6793;11756;1.26;0.55;04:00;3.56;226;6.6;2379;SEMIDESNATADO;4566;SILO;58870;6.72;1030.8;12.23;8.67;15;P;;30;;;;30;BRUNO, EDSON
1;PATROCINIO PAULISTA;100935;2;2;02/01/2023;PARANAIBA;6793;11756;1.27;0.548;04:00;3.8;226;7.1;2379;INTEGRAL;4566;SILO;58870;6.73;1030.4;12.42;8.62;15;P;;31;;;;30;BRUNO, EDSON
1;PATROCINIO PAULISTA;100935;3;3;02/01/2023;PARANAIBA;6793;11756;1.25;0.547;04:00;3.73;226;7.1;2379;INTEGRAL;4566;SILO;58870;6.72;1030.8;12.44;8.71;16;P;;30;;;;30;BRUNO, EDSON
1;PATROCINIO PAULISTA;100936;1;1;02/01/2023;PARANAIBA;6792;9425;1.23;0.548;04:00;3.03;226;7.5;2379;DESNATADO;4566;SILO;48220;6.74;1031;11.65;8.62;16;P;;36;;;;30;BRUNO
1;PATROCINIO PAULISTA;100936;2;2;02/01/2023;PARANAIBA;6792;9425;1.27;0.536;04:00;3.02;226;6.9;2379;DESNATADO;4566;SILO;48220;6.76;1031;11.63;8.61;16;P;;38;;;;30;BRUNO
1;PATROCINIO PAULISTA;100936;3;3;02/01/2023;PARANAIBA;6792;9425;1.29;0.541;04:00;3.01;226;7.4;2379;DESNATADO;4566;SILO;48220;6.8;1030.8;11.57;8.56;16;P;;38;;;;30;BRUNO
1;PATROCINIO PAULISTA;100937;1;1;02/01/2023;LATICINIOS FLEURY EIRELI;31971;11296;1.23;0.542;04:40;3.45;226;7;2379;SEMIDESNATADO;3971;SILO;55240;6.73;1031;12.15;8.7;16;P;N;33;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100937;2;2;02/01/2023;LATICINIOS FLEURY EIRELI;31971;11296;1.29;0.546;04:40;3.13;226;6.7;2379;DESNATADO;3971;SILO;55240;6.75;1031;11.77;8.64;16;P;N;33;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100937;3;3;02/01/2023;LATICINIOS FLEURY EIRELI;31971;11296;1.28;0.544;04:40;3.31;226;7.6;2379;DESNATADO;3971;SILO;55240;6.75;1031;11.98;8.67;16;P;N;35;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100938;1;1;02/01/2023;FAZENDA 2;25920;2638;1.23;0.543;05:50;3.59;226;4.8;2379;SEMIDESNATADO;2379;SILO;22470;6.75;1030.8;12.27;8.68;16;P;;43;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100938;2;2;02/01/2023;FAZENDA 2;25920;2638;1.23;0.543;05:50;3.58;226;6;2379;SEMIDESNATADO;2379;SILO;22470;6.74;1031;12.31;8.73;16;P;;43;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100938;3;3;02/01/2023;FAZENDA 2;25920;2638;1.29;0.542;05:50;3.58;226;6;2379;SEMIDESNATADO;2379;SILO;22470;6.73;1031;12.31;8.73;16;P;;44;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100939;1;1;02/01/2023;FAZENDA 4;25921;2418;1.21;0.535;05:00;3.7;226;6;2379;INTEGRAL;2379;SILO;15540;6.78;1031;12.45;8.75;15;P;;43;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100939;2;2;02/01/2023;FAZENDA 4;25921;2418;1.22;0.537;05:00;3.51;226;8.8;2379;SEMIDESNATADO;2379;SILO;15540;6.77;1031;12.22;8.71;15;P;;37;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100939;3;3;02/01/2023;FAZENDA 4;25921;2418;1.27;0.537;05:00;3.51;226;6.6;2379;SEMIDESNATADO;2379;SILO;15540;6.77;1031;12.22;8.71;15;P;;39;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100940;1;1;02/01/2023;FAZENDA 1;25922;1889;1.28;0.538;05:00;3.53;226;12;2379;SEMIDESNATADO;2379;SILO;14030;6.78;1030.4;12.1;8.57;15;P;;30;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100940;2;2;02/01/2023;FAZENDA 1;25922;1889;1.29;0.538;05:00;3.79;226;10.6;2379;INTEGRAL;2379;SILO;14030;6.75;1031;12.56;8.77;15;P;;36;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100940;3;3;02/01/2023;FAZENDA 1;25922;1889;1.30;0.538;05:00;3.78;226;8.4;2379;INTEGRAL;2379;SILO;14030;6.73;1030.8;12.5;8.72;16;P;;33;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100941;1;1;02/01/2023;GUZOLANDIA;13997;9822;1.26;0.538;01:30;3.57;226;3.4;2379;SEMIDESNATADO;4142;SILO;49110;6.78;1030.2;12.09;8.52;15;P;;30;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100941;2;2;02/01/2023;GUZOLANDIA;13997;9822;1.25;0.54;01:30;3.67;226;5.1;2379;SEMIDESNATADO;4142;SILO;49110;6.8;1030.2;12.21;8.54;15;P;;36;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100941;3;3;02/01/2023;GUZOLANDIA;13997;9822;1.29;0.542;01:30;3.49;226;3.6;2379;SEMIDESNATADO;4142;SILO;49110;6.8;1030.6;12.1;8.61;15;P;;32;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100942;1;1;02/01/2023;CASSIA_FAZENDA 5;13007;3340;1.25;0.537;03:20;3.48;226;10.4;2379;SEMIDESNATADO;0;SILO;30690;6.8;1030.8;12.14;8.66;15;P;;34;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100942;2;2;02/01/2023;CASSIA_FAZENDA 5;13007;3340;1.21;0.536;03:20;3.53;226;9.6;2379;SEMIDESNATADO;0;SILO;30690;6.8;1030.8;12.2;8.67;15;P;;36;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100942;3;3;02/01/2023;CASSIA_FAZENDA 5;13007;3340;1.27;0.533;03:20;3.56;226;10.3;2379;SEMIDESNATADO;0;SILO;30690;6.78;1030.8;12.23;8.67;15;P;;35;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100942;5;4;02/01/2023;CASSIA_FAZENDA 5;13007;3340;1.26;0.534;03:20;3.88;226;10.7;2379;INTEGRAL;0;SILO;30690;6.75;1031;12.67;8.79;16;P;;51;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100943;1;1;02/01/2023;SACRAMENTO_FAZENDA 6;14965;3112;1.26;0.537;04:10;3.56;226;8.8;2379;SEMIDESNATADO;3533;SILO;29730;6.75;1031;12.28;8.72;15;P;;34;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100943;2;2;02/01/2023;SACRAMENTO_FAZENDA 6;14965;3112;1.23;0.535;04:10;3.61;226;10;2379;SEMIDESNATADO;3533;SILO;29730;6.77;1030.8;12.29;8.68;15;P;;37;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100943;3;3;02/01/2023;SACRAMENTO_FAZENDA 6;14965;3112;1.29;0.536;04:10;3.65;226;8.8;2379;SEMIDESNATADO;3533;SILO;29730;6.75;1030.8;12.34;8.69;15;P;;39;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100943;4;4;02/01/2023;SACRAMENTO_FAZENDA 6;14965;3112;1.30;0.539;04:10;3.56;226;9.2;2379;SEMIDESNATADO;3533;SILO;29730;6.76;1031;12.28;8.72;15;P;;38;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100943;5;5;02/01/2023;SACRAMENTO_FAZENDA 6;14965;3112;1.26;0.534;04:10;3.87;226;8.4;2379;INTEGRAL;3533;SILO;29730;6.74;1030.4;12.5;8.63;15;P;;43;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100944;1;1;02/01/2023;ARAXA;103837;9027;1.30;0.537;05:20;3.72;224;4.8;2379;INTEGRAL;1495;SILO;46810;6.74;1030.6;12.37;8.65;15;P;;37;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100944;2;2;02/01/2023;ARAXA;103837;9027;1.28;0.54;01:30;3.73;224;6;2379;INTEGRAL;1495;SILO;46810;6.73;1030.6;12.39;8.66;15;P;;37;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100944;3;3;02/01/2023;ARAXA;103837;9027;1.23;0.538;02:10;3.73;224;4.8;2379;INTEGRAL;1495;SILO;46810;6.74;1030.6;12.39;8.66;15;P;;38;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100945;1;1;02/01/2023;MUZAMBINHO;14171;12097;1.21;0.536;04:00;3.8;224;5.6;2379;INTEGRAL;881;SILO;56420;6.76;1030.4;12.42;8.62;15;P;;39;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100945;2;2;02/01/2023;MUZAMBINHO;14171;12097;1.24;0.536;04:00;3.74;224;5.8;2379;INTEGRAL;881;SILO;56420;6.77;1030.6;12.4;8.66;15;P;;38;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100945;3;3;02/01/2023;MUZAMBINHO;14171;12097;1.28;0.539;04:00;3.69;224;6;2379;SEMIDESNATADO;881;SILO;56420;6.75;1030.8;12.39;8.7;15;P;;37;;;;30;MIGUEL
1;PATROCINIO PAULISTA;100946;1;1;02/01/2023;AGRINDUS;803670;12011;1.26;0.545;05:50;3.72;225;6.4;2379;INTEGRAL;2606;SILO;59040;6.73;1031.2;12.52;8.8;16;P;N;31;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100946;2;2;02/01/2023;AGRINDUS;803670;12011;1.29;0.542;05:50;3.91;225;6.7;2379;INTEGRAL;2606;SILO;59040;6.74;1030.8;12.65;8.74;16;P;N;34;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100946;3;3;02/01/2023;AGRINDUS;803670;12011;1.21;0.538;05:50;3.64;225;7.2;2379;SEMIDESNATADO;2606;SILO;59040;6.74;1031;12.38;8.74;16;P;N;34;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100947;1;1;02/01/2023;UBERABAO;11050;8646;1.22;0.538;05:00;3.49;219;5;2379;SEMIDESNATADO;1014;SILO;42330;6.75;1031;12.51;8.76;15;P;N;41;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100947;2;2;02/01/2023;UBERABAO;11050;8646;1.21;0.535;05:00;3.49;219;5.2;2379;SEMIDESNATADO;1014;SILO;42330;6.77;1031;12.2;8.71;15;P;N;41;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100947;3;3;02/01/2023;UBERABAO;11050;8646;1.28;0.535;05:00;3.52;219;5.2;2379;SEMIDESNATADO;1014;SILO;42330;6.77;1030.8;12.18;8.66;15;P;N;40;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100948;1;1;02/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;41849;10860;1.30;0.535;04:10;3.73;226;5.2;2379;INTEGRAL;1862;SILO;52810;6.72;1030.6;12.39;8.66;16;P;N;36;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100948;2;2;02/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;41849;10860;1.29;0.537;05:20;3.51;226;6.2;2379;SEMIDESNATADO;1862;SILO;52810;6.72;1030.8;12.17;8.66;16;P;N;38;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100948;3;3;02/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;41849;10860;1.29;0.536;05:20;3.75;226;6;2379;INTEGRAL;1862;SILO;52810;6.7;1030.8;12.46;8.71;16;P;N;37;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100949;1;1;02/01/2023;LATICINIOS CASCA DANTA;12305;8258;1.26;0.54;05:30;3.46;226;5.8;2379;SEMIDESNATADO;2814;SILO;47450;6.78;1031;12.16;8.7;15;P;N;39;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100949;2;2;02/01/2023;LATICINIOS CASCA DANTA;12305;8258;1.28;0.538;05:30;3.49;226;7.6;2379;SEMIDESNATADO;2814;SILO;47450;6.78;1030.8;12.15;8.66;15;P;N;39;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100949;3;3;02/01/2023;LATICINIOS CASCA DANTA;12305;8258;1.24;0.537;05:30;3.48;226;5.9;2379;SEMIDESNATADO;2814;SILO;47450;6.76;1030.8;12.14;8.66;15;P;N;39;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100952;1;1;02/01/2023;GUZOLANDIA;13998;10510;1.30;0.536;02:55;3.51;219;3.8;2379;SEMIDESNATADO;4142;SILO;51660;6.78;1031;12.22;8.71;15;P;;34;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100952;2;2;02/01/2023;GUZOLANDIA;13998;10510;1.28;0.535;02:55;3.63;219;4.4;2379;SEMIDESNATADO;4142;SILO;51660;6.77;1031;12.37;8.74;15;P;;33;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100952;3;3;02/01/2023;GUZOLANDIA;13998;10510;1.31;0.535;02:55;3.33;219;3.6;2379;DESNATADO;4142;SILO;51660;6.77;1031.2;12.06;8.73;15;P;;32;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100953;1;1;02/01/2023;SOCORRO_FAZENDA 7;5015;10594;1.30;0.535;04:30;3.71;219;5.8;2379;INTEGRAL;0;SILO;52340;6.78;1030.8;12.41;8.7;15;P;;32;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100953;2;2;02/01/2023;SOCORRO_FAZENDA 7;5015;10594;1.29;0.537;04:30;3.28;219;6.2;2379;DESNATADO;0;SILO;52340;6.78;1030.6;11.85;8.57;15;P;;32;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100953;3;3;02/01/2023;SOCORRO_FAZENDA 7;5015;10594;1.24;0.538;04:30;3.69;219;5.6;2379;SEMIDESNATADO;0;SILO;52340;6.76;1030.8;12.39;8.7;15;P;;33;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100954;1;1;02/01/2023;MUZAMBINHO;14176;7884;1.25;0.54;03:20;3.53;218;6.4;2379;SEMIDESNATADO;881;SILO;41130;6.78;1030.8;12.2;8.67;15;P;;39;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100954;2;2;02/01/2023;MUZAMBINHO;14176;7884;1.23;0.538;03:20;3.49;218;5.8;2379;SEMIDESNATADO;881;SILO;41130;6.75;1030.8;12.15;8.66;15;P;;39;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100954;3;3;02/01/2023;MUZAMBINHO;14176;7884;1.25;0.538;03:20;3.47;218;6;2379;SEMIDESNATADO;881;SILO;41130;6.76;1030.6;12.07;8.6;15;P;;39;;;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100950;1;1;02/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;41842;16743;1.30;0.542;06:00;3.61;218;4.8;2379;SEMIDESNATADO;1862;SILO;56740;6.79;1031.2;12.39;8.78;15;P;N;37;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100950;2;2;02/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;41842;16743;1.25;0.54;06:00;3.77;218;5.8;2379;INTEGRAL;1862;SILO;56740;6.77;1031.2;12.58;8.81;15;P;N;38;;N;;30;JOAO PEDRO
1;PATROCINIO PAULISTA;100951;1;1;02/01/2023;LATICINIOS FORMOSA;65274;11523;1.29;0.548;04:00;3.27;219;6.7;2379;DESNATADO;2004;SILO;57520;6.7;1031.8;12.13;8.86;16;P;N;37;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100951;2;2;02/01/2023;LATICINIOS FORMOSA;65274;11523;1.29;0.542;04:00;3.16;219;5.7;2379;DESNATADO;2004;SILO;57520;6.73;1031.6;11.95;8.79;16;P;N;38;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100951;3;3;02/01/2023;LATICINIOS FORMOSA;65274;11523;1.29;0.54;04:00;3.43;219;8;2379;SEMIDESNATADO;2004;SILO;57520;6.73;1031.4;12.23;8.8;16;P;N;35;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100956;1;1;02/01/2023;FRUTAL;16872;9413;1.29;0.538;04:10;3.9;226;5.4;2379;INTEGRAL;1784;SILO;41000;6.75;1031.4;12.79;8.89;15;P;;36;;;;30;LORRANA
1;PATROCINIO PAULISTA;100956;2;2;02/01/2023;FRUTAL;16872;9413;1.29;0.539;04:10;3.68;226;6.2;2379;SEMIDESNATADO;1784;SILO;41000;6.74;1031.8;12.63;8.95;15;P;;36;;;;30;LORRANA
1;PATROCINIO PAULISTA;100955;1;1;02/01/2023;LATICINIOS MIMOLAC;16964;12112;1.31;0.548;05:20;3.59;219;4.7;2379;SEMIDESNATADO;1132;SILO;59430;6.75;1031.6;12.47;8.88;15;P;N;35;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100955;2;2;02/01/2023;LATICINIOS MIMOLAC;16964;12112;1.25;0.55;05:20;3.56;219;5.4;2379;SEMIDESNATADO;1132;SILO;59430;6.78;1031.8;12.48;8.92;15;P;N;35;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100955;3;3;02/01/2023;LATICINIOS MIMOLAC;16964;12112;1.24;0.55;05:20;3.45;219;4.6;2379;SEMIDESNATADO;1132;SILO;59430;6.79;1031.8;12.35;8.9;15;P;N;35;;N;;30;LORRANA
1;PATROCINIO PAULISTA;100957;1;1;02/01/2023;UBERABA;24551;10045;1.25;0.553;04:50;3.46;218;5.1;2379;SEMIDESNATADO;844;SILO;37040;6.81;1031.4;12.26;8.8;14;P;;49;;;;30;LORRANA
1;PATROCINIO PAULISTA;100957;3;2;02/01/2023;UBERABA;24551;10045;1.25;0.552;05:20;3.46;218;4.8;2379;SEMIDESNATADO;844;SILO;37040;6.8;1031.4;12.26;8.8;14;P;;49;;;;30;LORRANA
1;PATROCINIO PAULISTA;100958;1;1;02/01/2023;MONTE CASTELO;19746;8466;1.31;0.537;02:50;3.9;219;4.9;2379;INTEGRAL;2133;SILO;79050;6.79;1031;12.69;8.79;15;P;;36;;;;30;LORRANA
1;PATROCINIO PAULISTA;100958;2;2;02/01/2023;MONTE CASTELO;19746;8466;1.21;0.537;02:50;3.9;219;4.7;2379;INTEGRAL;2133;SILO;79050;6.78;1031;12.69;8.79;15;P;;35;;;;30;LORRANA
